"TOA5","GRT - GIZ Graaff-Reinet","Latitude: -32.48547","Longitude: 24.58582","Elevation: 660 m",,,SAURAN
"Date","RecNum","GHI_CMP11","DNI_CHP1","DHI_CMP11","Air_Temp","BP","RH","Rain_Tot","WS","WD","WD_SD"
"TS","RN","W/m^2","W/m^2","W/m^2","Deg C","mbar","%","mm","meters/second","Deg","Deg"
"","","Avg","Avg","Avg","Avg","Avg","Smp","Tot","WVc","WVc","WVc"
2014-06-21 23:17,122920,0,0,0,6.409,952,51.73,0,4.809,343.5,0.67
2014-06-21 23:18,122921,0,0,0,6.449,952,51.62,0,4.746,342.3,0.701
2014-06-21 23:19,122922,0,0,0,6.486,952,51.54,0,4.521,342.7,0.553
2014-06-21 23:20,122923,0,0,0,6.518,952,51.51,0,4.534,341.6,0.859
2014-06-21 23:21,122924,0,0,0,6.503,952,51.56,0,4.542,342.1,0.719
2014-06-21 23:22,122925,0,0,0,6.462,952,51.68,0,4.56,341.5,0.685
2014-06-21 23:23,122926,0,0,0,6.433,952,51.76,0,4.43,341.6,0.874
2014-06-21 23:24,122927,0,0,0,6.37,952,51.99,0,4.438,341.2,0.897
2014-06-21 23:25,122928,0,0,0,6.297,952,52.25,0,4.655,340.2,0.461
2014-06-21 23:26,122929,0,0,0,6.241,952,52.42,0,4.763,340.7,0.433
2014-06-21 23:27,122930,0,0,0,6.175,952,52.62,0,4.66,341,0.578
2014-06-21 23:28,122931,0,0,0,6.139,952,52.89,0,4.518,340.3,0.737
2014-06-21 23:29,122932,0,0,0,6.094,952,53.06,0,4.41,340.8,0.873
2014-06-21 23:30,122933,0,0,0,6.037,952,53.32,0,4.516,340.1,0.637
2014-06-21 23:31,122934,0,0,0,5.992,952,53.61,0,4.283,339.8,1.213
2014-06-21 23:32,122935,0,0,0,5.962,952,53.72,0,4.162,340.4,1.105
2014-06-21 23:33,122936,0,0,0,5.915,952,54.01,0,3.824,340.7,1.627
2014-06-21 23:34,122937,0,0,0,5.856,952,54.24,0,3.941,339.5,1.01
2014-06-21 23:35,122938,0,0,0,5.794,952,54.67,0,4.203,339.6,0.658
2014-06-21 23:36,122939,0,0,0,5.752,952,55.05,0,4.222,339.7,0.762
2014-06-21 23:37,122940,0,0,0,5.729,952,55.11,0,3.959,340.1,1.328
2014-06-21 23:38,122941,0,0,0,5.719,952,55.49,0,4.768,338.3,0.809
2014-06-21 23:39,122942,0,0,0,5.762,952,55.53,0,4.069,340.5,0.926
2014-06-21 23:40,122943,0,0,0,5.801,952,55.59,0,4.299,338.9,0.769
2014-06-21 23:41,122944,0,0,0,5.838,952,55.81,0,4.266,338.6,0.835
2014-06-21 23:42,122945,0,0,0,5.896,952,55.91,0,4.129,339.2,1.201
2014-06-21 23:43,122946,0,0,0,5.997,952,55.66,0,4.08,339.3,1.158
2014-06-21 23:44,122947,0,0,0,6.091,952,55.52,0,4.092,339.3,1.208
2014-06-21 23:45,122948,0,0,0,6.111,952,55.55,0,4.127,339,1.098
2014-06-21 23:46,122949,0,0,0,6.129,952,55.55,0,4.095,338.9,1.14
2014-06-21 23:47,122950,0,0,0,6.155,952,55.59,0,4.305,339.1,1.133
2014-06-21 23:48,122951,0,0,0,6.216,952,55.42,0,4.387,339.2,0.822
2014-06-21 23:49,122952,0,0,0,6.259,952,55.28,0,4.372,339.9,0.775
2014-06-21 23:50,122953,0,0,0,6.31,952,55.14,0,4.562,339.8,0.985
2014-06-21 23:51,122954,0,0,0,6.326,952,55.05,0,4.593,339.9,1.159
2014-06-21 23:52,122955,0,0,0,6.339,952,54.9,0,4.446,340.5,0.933
2014-06-21 23:53,122956,0,0,0,6.321,952,54.87,0,4.353,340.6,1.094
2014-06-21 23:54,122957,0,0,0,6.274,952,54.89,0,4.165,341.2,1.234
2014-06-21 23:55,122958,0,0,0,6.226,952,54.95,0,4.188,340.8,0.922
2014-06-21 23:56,122959,0,0,0,6.178,952,55,0,4.266,341.1,1.069
2014-06-21 23:57,122960,0,0,0,6.138,952,54.99,0,4.149,340.8,1.161
2014-06-21 23:58,122961,0,0,0,6.109,952,55.05,0,4.181,341.1,1.263
2014-06-21 23:59,122962,0,0,0,6.085,952,54.95,0,4.219,342,0.809
