"TOA5","GRT - GIZ Graaff-Reinet","Latitude: -32.48547","Longitude: 24.58582","Elevation: 660 m",,,SAURAN
"Date","RecNum","GHI_CMP11","DNI_CHP1","DHI_CMP11","Air_Temp","BP","RH","Rain_Tot","WS","WD","WD_SD"
"TS","RN","W/m^2","W/m^2","W/m^2","Deg C","mbar","%","mm","meters/second","Deg","Deg"
"","","Avg","Avg","Avg","Avg","Avg","Smp","Tot","WVc","WVc","WVc"
2015-12-21 14:54,369844,929.797,1037.79,68.8393,32.76,934,9.6,0,7.752,319.4,8.55
2015-12-21 14:55,369845,926.639,1037,68.4796,33.28,933,8.67,0,9.47,320.3,10.91
2015-12-21 14:56,369846,924.439,1036.18,68.942,33.31,933,9.1,0,9.25,320.6,11.13
2015-12-21 14:57,369847,921.954,1035.68,68.9741,33.43,933,8.96,0,10.36,314.5,14.71
2015-12-21 14:58,369848,919.526,1034.96,68.987,33.59,933,8.75,0,10.95,311.4,13.09
2015-12-21 14:59,369849,917.047,1034.2,69.642,33.49,933,8.78,0,8.93,306.2,12.82
2015-12-21 15:00,369850,913.014,1032.59,69.7448,33.59,933,8.97,0,7.513,309.3,8.48
2015-12-21 15:01,369851,908.613,1029.02,69.7512,33.9,933,9.33,0,9,314.6,10.41
2015-12-21 15:02,369852,907.165,1029.95,69.7448,33.39,933,9.9,0,8.82,317.6,9.01
2015-12-21 15:03,369853,903.489,1029.03,69.7448,33.46,933,9.92,0,9.75,317.9,10.64
2015-12-21 15:04,369854,900.107,1027.28,69.7512,34.22,933,9.51,0,9.28,314.4,13.49
2015-12-21 15:05,369855,898.693,1026.61,69.9438,34.15,933,9.85,0,11,310.7,16.27
2015-12-21 15:06,369856,896.966,1027.86,69.7448,33.63,934,9.98,0,11.22,313.3,13.75
2015-12-21 15:07,369857,893.423,1026.5,70.2393,33.25,933,10.4,0,9.1,311.4,11.91
2015-12-21 15:08,369858,889.68,1025.54,70.098,33.07,933,10.4,0,7.41,314.2,6.749
2015-12-21 15:09,369859,886.472,1024.39,69.8925,33.29,933,9.97,0,7.345,319.2,6.1
2015-12-21 15:10,369860,884.076,1025.1,69.7448,33.15,933,9.39,0,8.61,315.1,14.13
2015-12-21 15:11,369861,881.792,1024.92,69.7448,33.35,933,9.25,0,10.46,307.7,14.57
2015-12-21 15:12,369862,879.007,1024.05,69.7448,33.39,933,8.88,0,10.09,309.3,15.1
2015-12-21 15:13,369863,876.122,1024.02,69.7448,33.18,933,8.81,0,9.76,312.3,10.88
2015-12-21 15:14,369864,872.824,1023.29,69.2245,33.51,933,8.68,0,10.47,313.2,13.18
2015-12-21 15:15,369865,870.574,1022.63,69.1025,33.33,933,8.73,0,10.11,312.9,13.59
2015-12-21 15:16,369866,867.878,1022.29,69.597,33.21,933,8.22,0,10.81,319.4,11.52
2015-12-21 15:17,369867,864.943,1021.26,69.7448,33.09,933,8.22,0,9.89,314,12.64
2015-12-21 15:18,369868,861.645,1020.47,69.7448,33.3,933,8.08,0,12.08,308.8,11.51
2015-12-21 15:19,369869,859.701,1021.66,69.8154,33.34,933,8.16,0,11.73,309.7,11.03
2015-12-21 15:20,369870,856.426,1020.99,69.7704,33.22,933,8.3,0,10.08,311.1,11
2015-12-21 15:21,369871,853.613,1020.77,69.7704,33.6,933,7.838,0,10.21,317.4,12.42
2015-12-21 15:22,369872,849.195,1016.73,70.676,33.7,933,7.948,0,9.87,316.2,14.21
2015-12-21 15:23,369873,844.522,1013.68,71.0998,33.66,933,7.87,0,11,312.9,13.69
2015-12-21 15:24,369874,842.533,1014.23,71.2861,33.54,933,7.794,0,9.48,310.2,12.85
2015-12-21 15:25,369875,838.456,1011.65,71.6457,33.37,933,7.716,0,11.34,310.1,11.65
2015-12-21 15:26,369876,835.515,1010.8,72.0503,33.33,933,7.537,0,9.61,310.6,13.67
2015-12-21 15:27,369877,830.58,1007.45,72.0567,33.44,933,7.716,0,10.27,311.7,14.31
2015-12-21 15:28,369878,827.544,1006.68,72.1466,33.38,933,7.72,0,9.06,312.7,11.77
2015-12-21 15:29,369879,824.798,1006.06,72.487,33.47,933,7.574,0,10.02,313.3,13.19
2015-12-21 15:30,369880,821.077,1004.05,72.8274,33.28,933,7.645,0,10.06,317.8,10.74
2015-12-21 15:31,369881,819.656,1005.14,72.8274,33.16,933,7.634,0,11.66,312.9,12.4
2015-12-21 15:32,369882,816.069,1003.76,72.8274,32.87,933,7.7,0,8.83,318.6,8.71
2015-12-21 15:33,369883,813.54,1005.15,72.7824,33.12,933,7.498,0,9.79,311.8,11.41
2015-12-21 15:34,369884,811.112,1005.66,72.1787,33.43,933,7.356,0,8.49,312.8,8.67
2015-12-21 15:35,369885,808.571,1005.96,71.9861,33.52,933,7.352,0,7.704,315.1,7.473
2015-12-21 15:36,369886,806.165,1007.05,71.3118,33.36,933,7.423,0,7.641,317.6,7.764
2015-12-21 15:37,369887,803.653,1007.99,70.7402,33.38,933,7.426,0,10.15,314.9,9.07
2015-12-21 15:38,369888,800.172,1006.61,70.5154,33.38,933,7.57,0,10.2,316.7,12.28
2015-12-21 15:39,369889,797.615,1006.33,70.8365,33.08,933,7.56,0,10.39,311,16.05
2015-12-21 15:40,369890,794.356,1005.57,71.2861,32.85,933,7.59,0,9.03,313.8,11.09
2015-12-21 15:41,369891,791.348,1004.84,71.3631,32.8,933,7.488,0,8.72,309.5,11.14
2015-12-21 15:42,369892,786.597,1000.77,72.0631,33.34,933,7.058,0,8.49,314.1,9.36
2015-12-21 15:43,369893,780.486,994.776,72.9044,33.07,933,7.052,0,7.98,309.2,9.29
2015-12-21 15:44,369894,775.679,990.815,73.6366,33.21,933,6.836,0,9.81,310.8,14.1
2015-12-21 15:45,369895,770.338,985.504,74.6641,33.35,933,6.662,0,9.83,311.6,13.58
2015-12-21 15:46,369896,767.162,983.056,75.332,33.44,933,6.764,0,10.09,319.9,11.36
2015-12-21 15:47,369897,763.971,982.113,75.91,33.15,933,6.69,0,8.71,319.3,9.53
2015-12-21 15:48,369898,762.082,982.458,76.1284,33.14,933,6.756,0,8.61,321.3,7.501
2015-12-21 15:49,369899,755.058,976.331,76.3339,32.86,933,6.825,0,5.544,317.7,4.523
2015-12-21 15:50,369900,751.115,975.494,75.91,33.2,933,6.549,0,6.731,316.3,4.62
2015-12-21 15:51,369901,749.727,977.717,75.6788,33.53,933,6.55,0,8.37,307.7,11.86
2015-12-21 15:52,369902,751.867,985.849,75.0238,33.55,933,6.478,0,8.3,308.8,10.24
2015-12-21 15:53,369903,751.521,990.309,74.3238,33.4,933,6.768,0,8.53,309.7,10.2
2015-12-21 15:54,369904,749.126,991.448,73.5981,33.51,933,6.92,0,8.67,307.7,12.97
2015-12-21 15:55,369905,745.015,989.338,73.5981,33.85,933,7.001,0,7.673,317.5,5.457
2015-12-21 15:56,369906,737.384,980.552,74.1118,33.72,933,6.924,0,8.03,318.4,7.458
2015-12-21 15:57,369907,735.25,980.925,74.6063,33.89,933,6.118,0,9.2,312.3,14.68
2015-12-21 15:58,369908,731.323,977.766,75.2485,33.41,933,6.399,0,8.65,312.1,10.34
2015-12-21 15:59,369909,723.742,969.416,76.1027,33.42,933,6.255,0,8.58,310.2,11.93
2015-12-21 16:00,369910,712.479,955.382,76.9183,33.25,933,6.396,0,8.24,310.7,8.12
2015-12-21 16:01,369911,708.251,952.012,77.4835,33.1,933,6.536,0,7.832,313.4,7.939
2015-12-21 16:02,369912,714.373,965.237,78.2027,33.01,933,6.609,0,5.689,312.8,3.246
2015-12-21 16:03,369913,711.945,966.469,78.1128,33.2,933,6.328,0,6.809,306.2,8.05
2015-12-21 16:04,369914,705.89,959.863,78.6459,33.16,933,6.535,0,6.92,312.2,4.573
2015-12-21 16:05,369915,701.768,958.133,78.9927,32.95,933,6.536,0,6.842,313.4,3.849
2015-12-21 16:06,369916,695.863,952.294,79.1597,32.99,933,7.49,0,8.44,310.7,11.6
2015-12-21 16:07,369917,685.191,937.795,80.2193,33.18,933,7.862,0,10.51,314.2,13.35
2015-12-21 16:08,369918,678.245,928.44,81.5744,33.31,933,7.936,0,9.23,317.1,9.01
2015-12-21 16:09,369919,681.035,935.073,82.7496,33.72,933,7.656,0,10.35,316.3,10.33
2015-12-21 16:10,369920,661.589,905.704,84.0148,33.42,933,7.86,0,9.96,316.7,13.06
2015-12-21 16:11,369921,672.023,926.287,84.3873,33.22,933,7.934,0,9.86,318.5,12.21
2015-12-21 16:12,369922,675.259,936.522,84.2974,33.3,933,7.861,0,7.982,318.9,7.975
2015-12-21 16:13,369923,676.267,943.437,83.7065,33.5,933,7.722,0,8.34,316.4,9.18
2015-12-21 16:14,369924,665.166,928.932,83.6166,33.21,933,7.994,0,7.593,318.9,7.475
2015-12-21 16:15,369925,660.113,927.166,83.2249,32.83,933,8.14,0,4.786,317.2,4.894
2015-12-21 16:16,369926,660.832,934.067,82.6019,33.15,933,7.936,0,5.993,320,3.275
2015-12-21 16:17,369927,651.156,923.649,82.0753,33.45,933,7.794,0,6.564,316.4,7.392
2015-12-21 16:18,369928,644.595,916.115,82.5891,33.44,933,8.45,0,8.56,312.4,10.46
2015-12-21 16:19,369929,640.718,913.568,82.8524,33.55,933,8.31,0,9.81,309.8,12.47
2015-12-21 16:20,369930,640.601,916.867,83.4047,33.41,933,8.44,0,11.14,312.2,12.18
2015-12-21 16:21,369931,639.704,919.442,83.6166,33,933,8.51,0,11.54,316.2,11.26
2015-12-21 16:22,369932,636.117,918.408,83.6166,32.87,933,8.72,0,10.21,318.5,11.68
2015-12-21 16:23,369933,636.507,924.247,83.3854,32.74,933,8.79,0,9.02,312.7,12.28
2015-12-21 16:24,369934,636.501,930.395,82.846,33.04,933,8.51,0,9.06,315.1,12.72
2015-12-21 16:25,369935,632.039,927.208,82.846,33.16,933,8.59,0,8.61,316.2,10.2
2015-12-21 16:26,369936,626.43,922.228,82.846,33.37,933,8.74,0,9.03,311.4,12.02
2015-12-21 16:27,369937,621.4,917.409,83.4368,33.13,933,9.02,0,8.02,309.3,8.01
2015-12-21 16:28,369938,617.674,914.961,83.8478,32.98,933,9.59,0,7.91,307.7,7.681
2015-12-21 16:29,369939,614.27,913.378,84.4836,32.72,933,9.95,0,7.778,307.5,6.537
2015-12-21 16:30,369940,608.037,906.534,85.158,32.57,933,9.99,0,6.28,309.7,3.734
2015-12-21 16:31,369941,600.239,896.502,85.7809,32.73,933,9.95,0,6.584,310.8,3.209
2015-12-21 16:32,369942,593.009,886.9,86.7699,32.87,933,10.4,0,7.162,312.4,8.29
2015-12-21 16:33,369943,592.062,886.71,88.4525,33.03,933,10.55,0,8.48,320.4,9.33
2015-12-21 16:34,369944,574.393,855.92,90.4948,32.97,933,11.3,0,6.571,324.4,2.33
2015-12-21 16:35,369945,550.012,814.015,92.0297,32.92,933,11.27,0,5.186,320,3.331
2015-12-21 16:36,369946,551.003,818.686,93.4104,33.12,933,11.5,0,8.48,318.3,12.07
2015-12-21 16:37,369947,557.716,833.093,94.7462,33.4,933,12.34,0,9.14,302.9,14.36
2015-12-21 16:38,369948,552.379,824.433,96.3839,33.23,933,13.79,0,7.474,303.2,10.51
2015-12-21 16:39,369949,550.808,824.764,97.7582,32.82,933,14,0,7.489,301.1,6.896
2015-12-21 16:40,369950,554.089,833.81,99.0106,32.65,933,14.28,0,5.916,304.6,3.491
2015-12-21 16:41,369951,553.237,835.083,100.244,32.66,933,14.36,0,5.934,305.4,4.6
2015-12-21 16:42,369952,536.125,804.666,101.836,33.08,933,14.7,0,7.626,305.8,6.413
2015-12-21 16:43,369953,523.347,781.881,103.532,33.3,933,14.53,0,7.703,308.5,7.265
2015-12-21 16:44,369954,519.771,776.26,105.195,33.39,933,15.1,0,8.98,303.4,12.72
2015-12-21 16:45,369955,522.233,781.269,107.353,32.92,933,15.78,0,10.46,301.4,18.05
2015-12-21 16:46,369956,521.888,782.753,109.19,32.18,933,16.12,0,7.257,294.9,11.33
2015-12-21 16:47,369957,520.584,783.267,110.449,32.11,933,15.9,0,6.145,299.6,3.645
2015-12-21 16:48,369958,512.162,769.008,112.003,32.23,933,15.63,0,5.735,303,3.463
2015-12-21 16:49,369959,483.793,715.615,113.55,32.64,933,15.29,0,7.381,294.6,11.63
2015-12-21 16:50,369960,468.018,685.732,115.246,32.68,933,15.43,0,7.288,300.8,6.978
2015-12-21 16:51,369961,474.68,699.119,117.307,32.64,933,15.14,0,7.784,297.8,7.546
2015-12-21 16:52,369962,468.469,687.343,119.298,32.35,933,15.41,0,7.696,292,10.5
2015-12-21 16:53,369963,463.818,678.761,121.328,32.4,933,15.45,0,7.976,295,11.25
2015-12-21 16:54,369964,452.376,657.65,122.798,32.4,933,15.67,0,6.37,293.8,7.386
2015-12-21 16:55,369965,459.15,671.916,124.577,32.46,933,14.67,0,9.05,301.8,15.64
2015-12-21 16:56,369966,459.05,671.466,126.626,32.39,933,13.55,0,7.765,305.9,7.345
2015-12-21 16:57,369967,452.95,659.683,128.379,32.38,933,13.58,0,7.949,304.8,11.68
2015-12-21 16:58,369968,446.071,646.134,130.197,32.19,933,13.83,0,7.094,303.9,5.415
2015-12-21 16:59,369969,436.557,628.442,131.577,32.15,933,13.75,0,6.726,301.8,2.797
2015-12-21 17:00,369970,428.954,614.577,132.631,32.27,933,13.77,0,6.782,309.7,3.296
2015-12-21 17:01,369971,431.833,621.429,134.044,32.46,933,13.84,0,5.534,311.7,3.239
2015-12-21 17:02,369972,430.19,620.261,134.833,32.39,933,14.62,0,7.399,309.7,6.817
2015-12-21 17:03,369973,441.732,647.042,135.765,32.31,933,14.67,0,7.285,305.6,4.364
2015-12-21 17:04,369974,433.532,634.386,135.443,32.43,933,14.63,0,7.494,310.4,8.24
2015-12-21 17:05,369975,430.591,633.711,134.994,32.6,933,14.64,0,7.473,311.6,4.409
2015-12-21 17:06,369976,418.32,614.683,133.69,32.55,933,14.49,0,6.581,309.2,5.868
2015-12-21 17:07,369977,418.71,623.089,132.085,32.45,933,14.7,0,6.471,307.1,2.917
2015-12-21 17:08,369978,422.776,640.732,130.12,32.35,933,14.7,0,6.886,305.9,2.052
2015-12-21 17:09,369979,427.205,659.38,128.289,32.08,933,15.04,0,5.692,308.4,2.849
2015-12-21 17:10,369980,433.176,682.074,126.228,31.99,933,15.47,0,8.55,305.6,10.7
2015-12-21 17:11,369981,425.249,672.795,124.551,31.98,933,15.61,0,8.13,306.1,8.36
2015-12-21 17:12,369982,419.334,667.948,123.139,31.87,933,15.75,0,6.711,303.8,3.806
2015-12-21 17:13,369983,401.487,636.792,121.257,31.78,933,15.96,0,6.319,307.3,2.226
2015-12-21 17:14,369984,400.907,643.672,119.928,31.95,933,15.69,0,5.725,301.6,4.636
2015-12-21 17:15,369985,394.284,635.378,118.836,32.29,933,15.55,0,5.651,299.3,4.752
2015-12-21 17:16,369986,386.163,622.913,118.296,32.14,933,15.69,0,4.157,305.9,3.022
2015-12-21 17:17,369987,391.115,640.148,118.296,32.02,933,15.83,0,5.449,305.9,3.887
2015-12-21 17:18,369988,389.377,640.598,118.296,32.3,933,15.49,0,5.733,302.8,2.999
2015-12-21 17:19,369989,374.293,608.232,118.951,32.51,933,15.28,0,6.607,303.2,4.019
2015-12-21 17:20,369990,360.389,577.104,119.889,32.27,933,14.62,0,8.15,301,11.38
2015-12-21 17:21,369991,365.041,589.928,121.27,32.21,933,14.48,0,5.893,307.6,4.935
2015-12-21 17:22,369992,365.08,591.384,122.574,32.53,933,13.85,0,6.029,309.5,2.833
2015-12-21 17:23,369993,362.712,586.917,123.935,32.62,933,13.56,0,7.281,308.8,11.88
2015-12-21 17:24,369994,357.666,574.459,125.457,32.42,933,13.79,0,8.92,301.5,12.65
2015-12-21 17:25,369995,339.986,532.336,126.844,32.1,933,13.86,0,7.793,306.2,8.18
2015-12-21 17:26,369996,335.262,521.151,128.283,32,933,13.96,0,7.423,306.8,4.771
2015-12-21 17:27,369997,331.63,513.237,129.535,31.93,933,13.89,0,7.005,309.6,2.54
2015-12-21 17:28,369998,333.209,518.171,130.987,31.85,933,14.1,0,6.873,308.2,2.368
2015-12-21 17:29,369999,332.202,516.576,132.394,31.8,933,14.1,0,7.231,308,4.646
2015-12-21 17:30,370000,334.118,522.845,133.505,31.79,933,14.17,0,5.424,306.4,3.151
2015-12-21 17:31,370001,330.392,517.668,133.711,31.7,934,14.17,0,4.312,306.1,3.094
2015-12-21 17:32,370002,326.432,512.076,133.538,31.99,934,13.98,0,3.799,303.6,4.198
2015-12-21 17:33,370003,311.621,478.753,132.941,32.35,934,13.91,0,5.638,304.7,4.094
2015-12-21 17:34,370004,308.161,474.44,132.26,32.34,934,13.84,0,7.855,310.9,7.753
2015-12-21 17:35,370005,299.783,457.184,131.785,32.14,934,14.14,0,6.751,308.7,4.277
2015-12-21 17:36,370006,306.033,480.658,131.258,31.99,934,14.18,0,8.24,312.5,8.1
2015-12-21 17:37,370007,309.258,495.691,130.615,31.84,934,14.31,0,7.394,314.6,4.743
2015-12-21 17:38,370008,303.999,488.396,129.729,31.8,934,14.39,0,6.726,311.1,3.563
2015-12-21 17:39,370009,290.034,456.929,128.676,31.92,934,14.18,0,7.432,313.2,5.697
2015-12-21 17:40,370010,286.17,452.022,128.021,31.79,934,14.31,0,6.316,314.2,2.919
2015-12-21 17:41,370011,270.897,414.865,127.148,31.7,934,14.38,0,5.958,316,3.006
2015-12-21 17:42,370012,266.647,408.605,126.776,31.68,934,14.38,0,6.247,307.8,3.619
2015-12-21 17:43,370013,260.659,395.436,126.082,31.54,934,14.55,0,5.856,308.4,2.337
2015-12-21 17:44,370014,254.543,382.45,126.005,31.41,934,14.73,0,5.513,306.2,2.594
2015-12-21 17:45,370015,252.955,382.4,126.005,31.44,934,14.73,0,6.256,308.7,3.568
2015-12-21 17:46,370016,252.459,384.532,126.005,31.52,934,14.81,0,6.703,307.3,7.325
2015-12-21 17:47,370017,247.045,371.102,126.005,31.69,934,14.66,0,8.14,306.2,8.75
2015-12-21 17:48,370018,235.391,338.714,126.005,31.5,934,14.94,0,8.1,304.3,8.57
2015-12-21 17:49,370019,213.918,283.872,117.489,31.31,934,15.22,0,7.487,308.5,6.07
2015-12-21 17:50,370020,228.653,323.958,126.777,31.05,934,15.35,0,7.149,310.1,3.921
2015-12-21 17:51,370021,223.184,311.269,126.103,31.12,934,15.36,0,7.941,312.6,7.748
2015-12-21 17:52,370022,217.214,297.616,125.641,31.15,934,15.32,0,6.69,309.2,3.271
2015-12-21 17:53,370023,210.24,280.071,124.967,31.25,934,15.36,0,6.445,307.3,2.801
2015-12-21 17:54,370024,206.53,273.565,124.152,31.16,934,15.43,0,6.06,307.2,3.021
2015-12-21 17:55,370025,199.089,256.478,122.855,31.11,934,15.43,0,5.04,306.1,3.494
2015-12-21 17:56,370026,198.616,262.233,121.583,31.18,934,15.35,0,6.296,304.5,2.555
2015-12-21 17:57,370027,198.606,268.516,120.46,31.02,934,15.49,0,5.891,305.9,2.284
2015-12-21 17:58,370028,196.685,268.089,119.594,30.92,934,15.56,0,6.038,305.1,2.323
2015-12-21 17:59,370029,192.983,261.936,118.606,31.03,934,15.5,0,5.614,308.6,3.856
2015-12-21 18:00,370030,186.412,244.76,117.785,31.12,934,15.68,0,6.641,310.5,5.16
2015-12-21 18:01,370031,179.11,224.015,116.996,31,934,15.91,0,6.971,310.6,4.719
2015-12-21 18:02,370032,170.555,198.795,116.226,30.88,934,16.02,0,7.66,312.7,5.88
2015-12-21 18:03,370033,171.675,207.132,115.931,30.84,934,16.05,0,7.784,314.4,5.005
2015-12-21 18:04,370034,175.429,225.276,115.257,30.65,934,16.33,0,7.267,309.4,7.304
2015-12-21 18:05,370035,176.038,231.532,115.225,30.63,934,16.33,0,9.41,306.5,15.05
2015-12-21 18:06,370036,172.885,223.4,114.622,30.65,934,16.33,0,9.33,302.3,16.66
2015-12-21 18:07,370037,173.376,229.227,114.456,30.61,934,16.4,0,7.615,301.6,9.12
2015-12-21 18:08,370038,168.842,216.943,113.737,30.65,934,16.33,0,7.538,304.3,7.841
2015-12-21 18:09,370039,158.047,179.994,112.909,30.61,934,16.47,0,6.971,302.1,4.875
2015-12-21 18:10,370040,151.335,159.775,112.145,30.47,934,16.6,0,8.35,298.9,11.28
2015-12-21 18:11,370041,152.16,167.635,111.471,30.3,934,16.73,0,8.5,298.5,12.43
2015-12-21 18:12,370042,150.752,167.405,110.856,30.26,934,16.74,0,6.563,300.8,4.11
2015-12-21 18:13,370043,152.48,180.401,110.047,30.34,934,16.67,0,7.631,298.2,8.8
2015-12-21 18:14,370044,151.234,179.945,109.47,30.35,934,16.67,0,6.19,300.3,4.423
2015-12-21 18:15,370045,147.63,171.131,108.591,30.35,934,16.6,0,6.541,297,4.239
2015-12-21 18:16,370046,140.094,145.164,107.404,30.33,934,16.66,0,6.713,295.3,4.992
2015-12-21 18:17,370047,136.224,135.604,106.346,30.25,934,16.73,0,6.22,297.3,2.847
2015-12-21 18:18,370048,133.468,130.258,105.313,30.26,934,16.66,0,6.633,298.1,4.131
2015-12-21 18:19,370049,134.21,138.653,104.53,30.23,935,17.51,0,8.58,297.8,17.08
2015-12-21 18:20,370050,134.585,143.587,104.159,29.74,935,24.67,0,11.72,296.1,17.73
2015-12-21 18:21,370051,138.459,165.331,103.794,28.65,935,26.95,0,10.48,294.8,21.55
2015-12-21 18:22,370052,139.903,178.961,103.474,28.13,935,27.44,0,8.57,290.2,20
2015-12-21 18:23,370053,136.188,170.21,102.331,28.13,935,27.97,0,8.57,289.8,16.92
2015-12-21 18:24,370054,135.203,172.491,101.343,28.06,935,28.57,0,11.16,289.5,22.19
2015-12-21 18:25,370055,132.123,165.372,100.367,27.67,935,29.36,0,10.34,285.5,23.91
2015-12-21 18:26,370056,132.842,176.511,99.6995,27.44,935,30.05,0,11.55,282.9,22.26
2015-12-21 18:27,370057,131.283,177.124,98.6337,27.18,935,30.48,0,11.83,283.2,20.46
2015-12-21 18:28,370058,127.673,168.548,97.234,27.02,935,30.8,0,11.81,284.1,19.49
2015-12-21 18:29,370059,125.011,166.642,95.41,26.84,935,31.29,0,11.51,292.1,21.39
2015-12-21 18:30,370060,122.075,163.237,93.6438,26.73,935,31.56,0,10.13,286.9,26.39
2015-12-21 18:31,370061,117.908,154.399,91.4985,26.73,935,31.53,0,9.51,280.8,23.81
2015-12-21 18:32,370062,115.094,151.825,89.5074,26.76,935,31.59,0,9.56,290.6,23.3
2015-12-21 18:33,370063,112.738,151.593,87.6061,26.67,935,31.59,0,8.67,285.6,21.41
2015-12-21 18:34,370064,108.369,139.631,85.6855,26.66,935,31.85,0,10.6,291.4,26.01
2015-12-21 18:35,370065,103.388,123.461,83.7584,26.53,935,32.12,0,9.06,280.9,21
2015-12-21 18:36,370066,98.6245,109.148,81.7158,26.54,935,31.89,0,7.861,289.5,12.9
2015-12-21 18:37,370067,95.0475,101.154,79.6987,26.61,935,31.95,0,7.301,287.5,8.51
2015-12-21 18:38,370068,90.9745,89.6634,77.6302,26.63,935,32.19,0,9.64,291.7,24.09
2015-12-21 18:39,370069,87.102,78.3131,75.748,26.44,935,32.67,0,9.77,287.4,22.57
2015-12-21 18:40,370070,85.8763,83.9145,73.9301,26.33,935,32.77,0,9.21,284.3,25.2
2015-12-21 18:41,370071,83.1071,79.1718,72.1764,26.28,935,32.97,0,9.98,284.9,22.5
2015-12-21 18:42,370072,80.3379,74.619,70.3263,26.21,935,33.09,0,11.21,277.8,23.26
2015-12-21 18:43,370073,78.4992,75.8435,68.4826,26.11,935,33.39,0,10.12,290.1,26.03
2015-12-21 18:44,370074,76.2648,74.795,66.671,25.99,935,33.48,0,9.19,287.7,20.83
2015-12-21 18:45,370075,73.5568,71.4737,64.5446,25.97,935,33.54,0,9.17,281.6,22.18
2015-12-21 18:46,370076,70.587,67.1531,62.3668,25.98,936,33.49,0,8.27,286.7,16.73
2015-12-21 18:47,370077,68.386,68.9616,60.0991,25.99,935,33.35,0,7.427,286.2,8.92
2015-12-21 18:48,370078,66.369,72.7334,57.7864,26.02,936,33.28,0,8.89,285.9,20.99
2015-12-21 18:49,370079,63.9619,72.3605,55.5507,25.97,935,33.48,0,9.7,278,23.24
2015-12-21 18:50,370080,62.112,75.4708,53.4693,25.88,935,33.73,0,9.55,279.1,20.79
2015-12-21 18:51,370081,59.1755,69.7779,51.3878,25.83,936,33.7,0,8.38,286.1,15.27
2015-12-21 18:52,370082,55.6818,59.1171,49.2999,25.86,936,33.67,0,7.719,288.1,11
2015-12-21 18:53,370083,51.7758,43.7836,47.2056,25.85,936,33.67,0,6.791,287.3,4.819
2015-12-21 18:54,370084,49.1179,38.6749,45.1499,25.9,936,33.47,0,7.765,292.9,15.33
2015-12-21 18:55,370085,46.7442,33.5027,43.4217,25.85,936,33.47,0,8.18,288,16.4
2015-12-21 18:56,370086,44.1309,24.9107,41.6936,25.76,936,33.39,0,8.46,288.7,17.65
2015-12-21 18:57,370087,41.9357,19.8583,39.9914,25.63,936,33.51,0,9.51,296.2,22.29
2015-12-21 18:58,370088,39.7238,14.3766,38.4177,25.54,936,33.51,0,9.47,287.1,23
2015-12-21 18:59,370089,37.9299,11.2311,36.9018,25.5,936,33.7,0,9.55,282.9,24.7
2015-12-21 19:00,370090,36.1414,8.33894,35.4436,25.41,936,33.83,0,9.37,292.1,22.59
2015-12-21 19:01,370091,34.4143,5.77748,33.9148,25.37,936,33.96,0,9.66,292.7,24.93
2015-12-21 19:02,370092,32.793,3.90563,32.4375,25.36,936,34.49,0,8.69,290.7,19.67
2015-12-21 19:03,370093,31.2608,2.97675,30.9536,25.3,936,35.22,0,8.58,277.6,19.11
2015-12-21 19:04,370094,29.7344,2.3575,29.502,25.13,936,35.54,0,7.874,286.3,15.01
2015-12-21 19:05,370095,28.2133,2.06195,28.0117,25.05,936,35.6,0,8.3,286.4,18.28
2015-12-21 19:06,370096,26.7313,1.68898,26.5343,25.01,936,35.66,0,8.02,284.9,17.4
2015-12-21 19:07,370097,25.2826,1.689,25.0953,24.95,936,35.88,0,9.01,285.4,22.13
2015-12-21 19:08,370098,23.8174,1.51309,23.6566,24.91,936,35.85,0,6.749,284.4,4.839
2015-12-21 19:09,370099,22.3186,1.26678,22.1469,24.93,936,35.92,0,7.905,281.7,16.08
2015-12-21 19:10,370100,20.9368,1.42163,20.7208,24.84,936,36.44,0,8.5,284.7,18.57
2015-12-21 19:11,370101,19.5996,1.80169,19.3204,24.72,936,36.99,0,9.12,281.8,26.69
2015-12-21 19:12,370102,18.2792,2.38587,17.9843,24.54,936,37.59,0,9.35,281.3,25.1
2015-12-21 19:13,370103,17.0311,2.5337,16.8023,24.32,936,38.04,0,9.78,283.8,23.88
2015-12-21 19:14,370104,15.5879,2.53374,15.4017,24.22,936,38.17,0,8.2,284,19.23
2015-12-21 19:15,370105,14.2282,2.53377,13.9433,24.16,936,38.42,0,9.17,285.3,23.14
2015-12-21 19:16,370106,12.9132,2.53381,12.697,24.06,936,38.64,0,9.35,286.8,23.64
2015-12-21 19:17,370107,11.6259,2.54088,11.4377,23.97,936,38.76,0,8.86,286.7,21.58
2015-12-21 19:18,370108,10.3999,2.89987,10.1013,23.93,936,38.92,0,9.51,282.7,23.59
2015-12-21 19:19,370109,9.19057,2.94917,8.9833,23.85,936,39.08,0,9.94,290.7,28.82
2015-12-21 19:20,370110,8.13729,2.53393,7.8139,23.78,936,39.2,0,9.33,286.4,22.95
2015-12-21 19:21,370111,6.98921,1.89342,6.77939,23.74,936,39.3,0,8.42,282.6,15.72
2015-12-21 19:22,370112,5.90242,1.25994,5.59062,23.72,936,39.23,0,8.74,286.3,17.36
2015-12-21 19:23,370113,4.94937,0.858739,4.5882,23.73,936,39.17,0,8.09,284.4,15.29
